SIMULATION RESULTS
____________________

Customer Number: 225, Arrival Time: 409.3591441, End Shopping Time: 409.990562776, End Wait Time: 409.990562776, End Checkout Time: 411.190562776
Customer Number: 211, Arrival Time: 386.5116495, End Shopping Time: 405.55167362699996, End Wait Time: 408.87167362699995, End Checkout Time: 412.591673627
Customer Number: 201, Arrival Time: 367.4150644, End Shopping Time: 405.659503444, End Wait Time: 410.559503444, End Checkout Time: 414.459503444
Customer Number: 206, Arrival Time: 382.7064139, End Shopping Time: 408.50755886999997, End Wait Time: 408.50755886999997, End Checkout Time: 414.90755886999995
Customer Number: 226, Arrival Time: 411.271289, End Shopping Time: 415.27761215600003, End Wait Time: 415.27761215600003, End Checkout Time: 416.87761215600005
Customer Number: 196, Arrival Time: 361.1616909, End Shopping Time: 409.27249225599996, End Wait Time: 412.992492256, End Checkout Time: 418.872492256
Customer Number: 224, Arrival Time: 409.2669291, End Shopping Time: 415.325247816, End Wait Time: 416.925247816, End Checkout Time: 420.325247816
Customer Number: 195, Arrival Time: 359.4381234, End Shopping Time: 412.72801359, End Wait Time: 416.62801358999997, End Checkout Time: 421.37801358999997
Customer Number: 216, Arrival Time: 396.9131244, End Shopping Time: 411.525311745, End Wait Time: 417.925311745, End Checkout Time: 423.025311745
Customer Number: 205, Arrival Time: 376.6685655, End Shopping Time: 415.40799219999997, End Wait Time: 420.15799219999997, End Checkout Time: 424.10799219999996
Customer Number: 215, Arrival Time: 396.4625169, End Shopping Time: 413.92266959600005, End Wait Time: 419.80266959600004, End Checkout Time: 424.24266959600004
Customer Number: 222, Arrival Time: 407.0613031, End Shopping Time: 416.25121509999997, End Wait Time: 421.3512151, End Checkout Time: 425.3512151
Customer Number: 209, Arrival Time: 384.6761532, End Shopping Time: 416.47629992, End Wait Time: 425.17629991999996, End Checkout Time: 429.67629991999996
Customer Number: 214, Arrival Time: 396.1356303, End Shopping Time: 416.50873888, End Wait Time: 425.60873888000003, End Checkout Time: 430.80873888
Customer Number: 233, Arrival Time: 427.9774182, End Shopping Time: 430.877878881, End Wait Time: 430.877878881, End Checkout Time: 432.47787888100004
Customer Number: 193, Arrival Time: 356.5923509, End Shopping Time: 418.13341916, End Wait Time: 428.45341916, End Checkout Time: 434.01341916
Customer Number: 203, Arrival Time: 372.5601687, End Shopping Time: 421.20013293, End Wait Time: 431.20013293, End Checkout Time: 437.00013293
Customer Number: 220, Arrival Time: 406.4944593, End Shopping Time: 419.86454305300003, End Wait Time: 434.16454305300005, End Checkout Time: 438.46454305300006
Customer Number: 217, Arrival Time: 400.508332, End Shopping Time: 429.458809795, End Wait Time: 433.958809795, End Checkout Time: 438.708809795
Customer Number: 234, Arrival Time: 429.9618296, End Shopping Time: 440.12621234, End Wait Time: 440.12621234, End Checkout Time: 443.52621234
Customer Number: 213, Arrival Time: 392.8867567, End Shopping Time: 439.71514694499996, End Wait Time: 439.71514694499996, End Checkout Time: 443.96514694499996
Customer Number: 219, Arrival Time: 404.5110179, End Shopping Time: 434.67706265000004, End Wait Time: 438.97706265000005, End Checkout Time: 444.47706265000005
Customer Number: 239, Arrival Time: 437.5408225, End Shopping Time: 444.222653955, End Wait Time: 444.222653955, End Checkout Time: 446.222653955
Customer Number: 199, Arrival Time: 365.1897318, End Shopping Time: 429.580211928, End Wait Time: 440.940211928, End Checkout Time: 446.98021192799996
Customer Number: 223, Arrival Time: 408.9550451, End Shopping Time: 441.668117376, End Wait Time: 445.918117376, End Checkout Time: 449.968117376
Customer Number: 237, Arrival Time: 434.7517961, End Shopping Time: 444.67417278799996, End Wait Time: 446.67417278799996, End Checkout Time: 450.07417278799994
Customer Number: 218, Arrival Time: 402.875448, End Shopping Time: 445.026005205, End Wait Time: 445.026005205, End Checkout Time: 452.526005205
Customer Number: 230, Arrival Time: 417.3751865, End Shopping Time: 445.0531991, End Wait Time: 449.1031991, End Checkout Time: 453.3531991
Customer Number: 241, Arrival Time: 439.9906281, End Shopping Time: 449.29575072399996, End Wait Time: 456.79575072399996, End Checkout Time: 461.395750724
Customer Number: 227, Arrival Time: 412.9975075, End Shopping Time: 457.244240784, End Wait Time: 457.244240784, End Checkout Time: 462.484240784
Customer Number: 232, Arrival Time: 423.4930845, End Shopping Time: 458.78070767500003, End Wait Time: 458.78070767500003, End Checkout Time: 463.730707675
Customer Number: 252, Arrival Time: 464.1954192, End Shopping Time: 466.52627548600003, End Wait Time: 466.52627548600003, End Checkout Time: 467.926275486
Customer Number: 235, Arrival Time: 430.1328396, End Shopping Time: 458.877839208, End Wait Time: 464.117839208, End Checkout Time: 468.397839208
Customer Number: 236, Arrival Time: 433.1884948, End Shopping Time: 464.6731828, End Wait Time: 464.6731828, End Checkout Time: 470.1731828
Customer Number: 228, Arrival Time: 413.4469203, End Shopping Time: 461.771301795, End Wait Time: 466.721301795, End Checkout Time: 471.171301795
Customer Number: 246, Arrival Time: 448.1118885, End Shopping Time: 465.430814008, End Wait Time: 469.880814008, End Checkout Time: 474.080814008
Customer Number: 243, Arrival Time: 446.6859189, End Shopping Time: 466.701447762, End Wait Time: 470.98144776199996, End Checkout Time: 474.861447762
Customer Number: 247, Arrival Time: 452.2157025, End Shopping Time: 466.08846347400004, End Wait Time: 471.58846347400004, End Checkout Time: 477.288463474
Customer Number: 221, Arrival Time: 406.6386271, End Shopping Time: 475.315316836, End Wait Time: 475.315316836, End Checkout Time: 480.11531683600003
Customer Number: 238, Arrival Time: 436.9259211, End Shopping Time: 468.097803163, End Wait Time: 476.257803163, End Checkout Time: 481.417803163
Customer Number: 253, Arrival Time: 472.4234054, End Shopping Time: 479.555626464, End Wait Time: 479.555626464, End Checkout Time: 482.155626464
Customer Number: 249, Arrival Time: 452.8525334, End Shopping Time: 475.376595935, End Wait Time: 480.53659593500004, End Checkout Time: 485.85659593500003
Customer Number: 255, Arrival Time: 479.198495, End Shopping Time: 481.72193640399996, End Wait Time: 484.321936404, End Checkout Time: 486.12193640399994
Customer Number: 229, Arrival Time: 413.8005959, End Shopping Time: 467.329954998, End Wait Time: 478.529954998, End Checkout Time: 486.229954998
Customer Number: 244, Arrival Time: 447.4025041, End Shopping Time: 479.295618452, End Wait Time: 484.095618452, End Checkout Time: 487.69561845199996
Customer Number: 250, Arrival Time: 460.9190111, End Shopping Time: 483.56337546, End Wait Time: 487.16337546, End Checkout Time: 491.66337546
Customer Number: 242, Arrival Time: 440.5880109, End Shopping Time: 482.531005356, End Wait Time: 487.851005356, End Checkout Time: 492.691005356
Customer Number: 231, Arrival Time: 420.1568997, End Shopping Time: 480.051497265, End Wait Time: 487.751497265, End Checkout Time: 495.251497265
Customer Number: 240, Arrival Time: 437.8647163, End Shopping Time: 486.145547896, End Wait Time: 490.98554789599996, End Checkout Time: 496.065547896
Customer Number: 248, Arrival Time: 452.8247284, End Shopping Time: 489.44769427, End Wait Time: 493.94769427, End Checkout Time: 497.94769427
Customer Number: 254, Arrival Time: 474.7557903, End Shopping Time: 492.546523428, End Wait Time: 496.546523428, End Checkout Time: 500.446523428
Customer Number: 258, Arrival Time: 491.0236391, End Shopping Time: 499.4452531, End Wait Time: 499.4452531, End Checkout Time: 502.0452531
Customer Number: 245, Arrival Time: 447.9977855, End Shopping Time: 489.58072508000004, End Wait Time: 497.08072508000004, End Checkout Time: 503.68072508000006
Customer Number: 251, Arrival Time: 462.995648, End Shopping Time: 507.82391888300003, End Wait Time: 507.82391888300003, End Checkout Time: 512.6639188830001
Customer Number: 265, Arrival Time: 510.1760911, End Shopping Time: 511.799789422, End Wait Time: 511.799789422, End Checkout Time: 513.199789422
Customer Number: 259, Arrival Time: 496.6799814, End Shopping Time: 515.4974538, End Wait Time: 515.4974538, End Checkout Time: 519.2474538
Customer Number: 262, Arrival Time: 506.5097183, End Shopping Time: 522.282634662, End Wait Time: 522.282634662, End Checkout Time: 526.6826346619999
Customer Number: 256, Arrival Time: 482.9610458, End Shopping Time: 525.326816936, End Wait Time: 525.326816936, End Checkout Time: 529.776816936
Customer Number: 263, Arrival Time: 508.4105892, End Shopping Time: 527.86715782, End Wait Time: 527.86715782, End Checkout Time: 532.86715782
Customer Number: 257, Arrival Time: 489.5564604, End Shopping Time: 527.810463364, End Wait Time: 527.810463364, End Checkout Time: 532.970463364
Customer Number: 268, Arrival Time: 517.3553751, End Shopping Time: 530.284230314, End Wait Time: 530.284230314, End Checkout Time: 533.484230314
Customer Number: 264, Arrival Time: 510.1272078, End Shopping Time: 532.139224948, End Wait Time: 532.139224948, End Checkout Time: 536.839224948
Customer Number: 272, Arrival Time: 524.8377447, End Shopping Time: 532.142638086, End Wait Time: 535.3426380860001, End Checkout Time: 537.542638086
Customer Number: 270, Arrival Time: 519.6660001, End Shopping Time: 536.064131472, End Wait Time: 536.064131472, End Checkout Time: 540.504131472
Customer Number: 266, Arrival Time: 511.3730739, End Shopping Time: 532.2612879, End Wait Time: 536.9612879, End Checkout Time: 540.7112879
Customer Number: 275, Arrival Time: 534.6865275, End Shopping Time: 540.144649281, End Wait Time: 540.144649281, End Checkout Time: 542.544649281
Customer Number: 271, Arrival Time: 522.2223763, End Shopping Time: 539.804936584, End Wait Time: 539.804936584, End Checkout Time: 544.504936584
Customer Number: 260, Arrival Time: 502.3396446, End Shopping Time: 545.165544366, End Wait Time: 545.165544366, End Checkout Time: 552.765544366
Customer Number: 276, Arrival Time: 536.7317772, End Shopping Time: 551.229311298, End Wait Time: 551.229311298, End Checkout Time: 554.629311298
Customer Number: 273, Arrival Time: 528.183246, End Shopping Time: 550.1635378860001, End Wait Time: 550.1635378860001, End Checkout Time: 555.723537886
Customer Number: 279, Arrival Time: 545.5697216, End Shopping Time: 554.6138250079999, End Wait Time: 554.6138250079999, End Checkout Time: 558.0138250079999
Customer Number: 282, Arrival Time: 551.3134475, End Shopping Time: 556.394181728, End Wait Time: 556.394181728, End Checkout Time: 559.794181728
Customer Number: 261, Arrival Time: 504.6302987, End Shopping Time: 557.45019899, End Wait Time: 557.45019899, End Checkout Time: 563.25019899
Customer Number: 269, Arrival Time: 518.384428, End Shopping Time: 561.4484907599999, End Wait Time: 561.4484907599999, End Checkout Time: 565.9484907599999
Customer Number: 283, Arrival Time: 552.6587477, End Shopping Time: 562.236197855, End Wait Time: 562.236197855, End Checkout Time: 566.736197855
Customer Number: 285, Arrival Time: 554.594688, End Shopping Time: 563.540248745, End Wait Time: 563.540248745, End Checkout Time: 566.740248745
Customer Number: 294, Arrival Time: 568.4570931, End Shopping Time: 570.2460519199999, End Wait Time: 570.2460519199999, End Checkout Time: 571.6460519199999
Customer Number: 280, Arrival Time: 548.0041728, End Shopping Time: 569.4694183, End Wait Time: 569.4694183, End Checkout Time: 573.2194183
Customer Number: 274, Arrival Time: 533.2966793, End Shopping Time: 569.0798154930001, End Wait Time: 569.0798154930001, End Checkout Time: 574.239815493
Customer Number: 281, Arrival Time: 548.7099357, End Shopping Time: 570.42771417, End Wait Time: 570.42771417, End Checkout Time: 574.92771417
Customer Number: 292, Arrival Time: 561.1363407, End Shopping Time: 571.365253459, End Wait Time: 575.115253459, End Checkout Time: 578.265253459
Customer Number: 295, Arrival Time: 569.0189168, End Shopping Time: 577.8810743930001, End Wait Time: 577.8810743930001, End Checkout Time: 580.681074393
Customer Number: 278, Arrival Time: 544.4271863, End Shopping Time: 572.8691256440001, End Wait Time: 578.029125644, End Checkout Time: 581.909125644
Customer Number: 288, Arrival Time: 557.7694578, End Shopping Time: 579.33796926, End Wait Time: 579.33796926, End Checkout Time: 582.58796926
Customer Number: 287, Arrival Time: 556.9287042, End Shopping Time: 572.737186677, End Wait Time: 577.237186677, End Checkout Time: 582.937186677
Customer Number: 302, Arrival Time: 579.5408325, End Shopping Time: 582.879930816, End Wait Time: 582.879930816, End Checkout Time: 584.479930816
Customer Number: 306, Arrival Time: 582.1568699, End Shopping Time: 584.022985062, End Wait Time: 585.622985062, End Checkout Time: 587.022985062
Customer Number: 277, Arrival Time: 541.217715, End Shopping Time: 579.852520736, End Wait Time: 583.102520736, End Checkout Time: 587.1525207359999
Customer Number: 267, Arrival Time: 516.1179791, End Shopping Time: 575.260767335, End Wait Time: 580.960767335, End Checkout Time: 588.460767335
Customer Number: 286, Arrival Time: 555.8312804, End Shopping Time: 579.7532124859999, End Wait Time: 583.6332124859999, End Checkout Time: 589.2732124859999
Customer Number: 293, Arrival Time: 563.2533122, End Shopping Time: 584.7639531049999, End Wait Time: 588.8139531049999, End Checkout Time: 592.2639531049999
Customer Number: 305, Arrival Time: 581.4610764, End Shopping Time: 590.811198909, End Wait Time: 590.811198909, End Checkout Time: 593.211198909
Customer Number: 299, Arrival Time: 575.042906, End Shopping Time: 584.170345744, End Wait Time: 589.810345744, End Checkout Time: 593.290345744
Customer Number: 304, Arrival Time: 581.1910122, End Shopping Time: 593.85954831, End Wait Time: 593.85954831, End Checkout Time: 596.85954831
Customer Number: 284, Arrival Time: 553.5698678, End Shopping Time: 586.355118788, End Wait Time: 593.855118788, End Checkout Time: 601.0551187880001
Customer Number: 309, Arrival Time: 591.447222, End Shopping Time: 601.320817584, End Wait Time: 601.320817584, End Checkout Time: 604.120817584
Customer Number: 296, Arrival Time: 570.514338, End Shopping Time: 591.7803335039999, End Wait Time: 598.980333504, End Checkout Time: 604.380333504
Customer Number: 297, Arrival Time: 570.6164062, End Shopping Time: 600.700151668, End Wait Time: 600.700151668, End Checkout Time: 605.140151668
Customer Number: 301, Arrival Time: 579.353694, End Shopping Time: 600.879695352, End Wait Time: 600.879695352, End Checkout Time: 605.179695352
Customer Number: 313, Arrival Time: 598.1165424, End Shopping Time: 605.98097718, End Wait Time: 605.98097718, End Checkout Time: 608.18097718
Customer Number: 316, Arrival Time: 602.2846948, End Shopping Time: 607.02307789, End Wait Time: 609.22307789, End Checkout Time: 611.22307789
Customer Number: 308, Arrival Time: 589.5341329, End Shopping Time: 603.3761391, End Wait Time: 607.6761391, End Checkout Time: 611.2761391
Customer Number: 300, Arrival Time: 577.6157189, End Shopping Time: 605.6167744200001, End Wait Time: 605.6167744200001, End Checkout Time: 612.6167744200001
Customer Number: 289, Arrival Time: 558.0520883, End Shopping Time: 603.8996284880001, End Wait Time: 608.3396284880001, End Checkout Time: 613.4196284880001
Customer Number: 320, Arrival Time: 608.5510972, End Shopping Time: 612.77099846, End Wait Time: 612.77099846, End Checkout Time: 614.77099846
Customer Number: 298, Arrival Time: 571.2134991, End Shopping Time: 607.211435175, End Wait Time: 612.2914351750001, End Checkout Time: 616.491435175
Customer Number: 291, Arrival Time: 559.3102338, End Shopping Time: 611.20934958, End Wait Time: 614.80934958, End Checkout Time: 619.55934958
Customer Number: 318, Arrival Time: 606.1012727, End Shopping Time: 618.0044683159999, End Wait Time: 618.0044683159999, End Checkout Time: 621.4044683159999
Customer Number: 307, Arrival Time: 585.9413963, End Shopping Time: 610.6262244039999, End Wait Time: 617.6262244039999, End Checkout Time: 622.326224404
Customer Number: 314, Arrival Time: 598.8305703, End Shopping Time: 620.3060004719999, End Wait Time: 620.3060004719999, End Checkout Time: 624.9860004719999
Customer Number: 325, Arrival Time: 620.239286, End Shopping Time: 620.969741063, End Wait Time: 624.369741063, End Checkout Time: 625.569741063
Customer Number: 290, Arrival Time: 558.389958, End Shopping Time: 617.6090501269999, End Wait Time: 622.3590501269999, End Checkout Time: 627.0090501269999
Customer Number: 321, Arrival Time: 613.843673, End Shopping Time: 624.2383272, End Wait Time: 625.4383272, End Checkout Time: 628.0383271999999
Customer Number: 310, Arrival Time: 591.9980631, End Shopping Time: 621.5909091, End Wait Time: 626.2409091, End Checkout Time: 629.9409091
Customer Number: 303, Arrival Time: 580.4121948, End Shopping Time: 620.801965788, End Wait Time: 625.501965788, End Checkout Time: 632.1019657879999
Customer Number: 319, Arrival Time: 606.7449842, End Shopping Time: 623.582549604, End Wait Time: 628.2625496039999, End Checkout Time: 632.2225496039999
Customer Number: 323, Arrival Time: 618.0263473, End Shopping Time: 624.730414222, End Wait Time: 631.3304142220001, End Checkout Time: 635.030414222
Customer Number: 312, Arrival Time: 593.7154949, End Shopping Time: 631.303445671, End Wait Time: 631.303445671, End Checkout Time: 635.3534456709999
Customer Number: 317, Arrival Time: 605.3551645, End Shopping Time: 630.388471594, End Wait Time: 634.348471594, End Checkout Time: 638.708471594
Customer Number: 322, Arrival Time: 616.0514956, End Shopping Time: 635.722525195, End Wait Time: 635.722525195, End Checkout Time: 638.972525195
Customer Number: 311, Arrival Time: 593.0111387, End Shopping Time: 635.942283605, End Wait Time: 635.942283605, End Checkout Time: 642.2422836049999
Customer Number: 330, Arrival Time: 624.9627426, End Shopping Time: 641.3740917519999, End Wait Time: 641.3740917519999, End Checkout Time: 644.574091752
Customer Number: 331, Arrival Time: 629.2997731, End Shopping Time: 643.89716734, End Wait Time: 643.89716734, End Checkout Time: 647.05716734
Customer Number: 339, Arrival Time: 645.4809633, End Shopping Time: 646.440290401, End Wait Time: 646.440290401, End Checkout Time: 647.640290401
Customer Number: 333, Arrival Time: 634.3282564, End Shopping Time: 645.845300366, End Wait Time: 645.845300366, End Checkout Time: 649.4953003659999
Customer Number: 327, Arrival Time: 621.6813239, End Shopping Time: 646.84855284, End Wait Time: 646.84855284, End Checkout Time: 653.34855284
Customer Number: 328, Arrival Time: 621.851512, End Shopping Time: 651.7227681999999, End Wait Time: 651.7227681999999, End Checkout Time: 655.4727681999999
Customer Number: 340, Arrival Time: 649.3291155, End Shopping Time: 659.9964630039999, End Wait Time: 659.9964630039999, End Checkout Time: 662.5964630039999
Customer Number: 329, Arrival Time: 622.6462364, End Shopping Time: 658.3114995440001, End Wait Time: 658.3114995440001, End Checkout Time: 662.6714995440001
Customer Number: 341, Arrival Time: 650.989945, End Shopping Time: 659.907421021, End Wait Time: 659.907421021, End Checkout Time: 663.257421021
Customer Number: 350, Arrival Time: 661.8564315, End Shopping Time: 663.970887888, End Wait Time: 663.970887888, End Checkout Time: 666.410887888
Customer Number: 343, Arrival Time: 654.5500365, End Shopping Time: 663.8756538810001, End Wait Time: 663.8756538810001, End Checkout Time: 666.675653881
Customer Number: 324, Arrival Time: 619.9709768, End Shopping Time: 660.5413584830001, End Wait Time: 660.5413584830001, End Checkout Time: 667.441358483
Customer Number: 336, Arrival Time: 640.596184, End Shopping Time: 662.448982638, End Wait Time: 665.798982638, End Checkout Time: 669.398982638
Customer Number: 338, Arrival Time: 642.0478388, End Shopping Time: 664.7293451300001, End Wait Time: 667.1693451300001, End Checkout Time: 670.8093451300001
Customer Number: 346, Arrival Time: 658.3184451, End Shopping Time: 665.2822162599999, End Wait Time: 668.0822162599999, End Checkout Time: 671.0822162599999
Customer Number: 347, Arrival Time: 659.2231987, End Shopping Time: 666.9036706960001, End Wait Time: 669.9036706960001, End Checkout Time: 673.303670696
Customer Number: 335, Arrival Time: 640.156953, End Shopping Time: 667.100995749, End Wait Time: 670.740995749, End Checkout Time: 676.0609957490001
Customer Number: 348, Arrival Time: 660.5338587, End Shopping Time: 673.384216688, End Wait Time: 673.384216688, End Checkout Time: 676.534216688
Customer Number: 315, Arrival Time: 601.2422969, End Shopping Time: 664.72314399, End Wait Time: 671.62314399, End Checkout Time: 679.22314399
Customer Number: 345, Arrival Time: 656.7223554, End Shopping Time: 675.02215143, End Wait Time: 678.17215143, End Checkout Time: 681.52215143
Customer Number: 358, Arrival Time: 677.0882786, End Shopping Time: 681.475840565, End Wait Time: 681.475840565, End Checkout Time: 683.475840565
Customer Number: 326, Arrival Time: 620.7092946, End Shopping Time: 673.485936714, End Wait Time: 678.805936714, End Checkout Time: 684.365936714
Customer Number: 362, Arrival Time: 679.9262081, End Shopping Time: 682.1544974630001, End Wait Time: 684.1544974630001, End Checkout Time: 685.7544974630001
Customer Number: 363, Arrival Time: 682.093489, End Shopping Time: 686.584176832, End Wait Time: 686.584176832, End Checkout Time: 688.384176832
Customer Number: 352, Arrival Time: 665.2968855, End Shopping Time: 677.626494638, End Wait Time: 685.2264946380001, End Checkout Time: 690.426494638
Customer Number: 357, Arrival Time: 675.4922463, End Shopping Time: 688.846372965, End Wait Time: 688.846372965, End Checkout Time: 692.246372965
Customer Number: 356, Arrival Time: 674.4369436, End Shopping Time: 690.911958486, End Wait Time: 690.911958486, End Checkout Time: 694.111958486
Customer Number: 342, Arrival Time: 652.3783246, End Shopping Time: 689.5351252180001, End Wait Time: 689.5351252180001, End Checkout Time: 694.1351252180001
Customer Number: 332, Arrival Time: 633.4373556, End Shopping Time: 690.01238264, End Wait Time: 693.41238264, End Checkout Time: 698.81238264
Customer Number: 337, Arrival Time: 640.610478, End Shopping Time: 691.1405531999999, End Wait Time: 691.1405531999999, End Checkout Time: 698.9405531999998
Customer Number: 351, Arrival Time: 662.9060376, End Shopping Time: 691.23110514, End Wait Time: 695.83110514, End Checkout Time: 699.3811051399999
Customer Number: 364, Arrival Time: 688.4034355, End Shopping Time: 698.64610942, End Wait Time: 698.64610942, End Checkout Time: 701.44610942
Customer Number: 361, Arrival Time: 679.526561, End Shopping Time: 699.65868344, End Wait Time: 699.65868344, End Checkout Time: 703.05868344
Customer Number: 360, Arrival Time: 678.8274767, End Shopping Time: 699.826655124, End Wait Time: 699.826655124, End Checkout Time: 703.726655124
Customer Number: 355, Arrival Time: 674.0648503, End Shopping Time: 691.51995958, End Wait Time: 699.3199595799999, End Checkout Time: 704.71995958
Customer Number: 369, Arrival Time: 696.0349293, End Shopping Time: 705.4335213500001, End Wait Time: 705.4335213500001, End Checkout Time: 708.4335213500001
Customer Number: 354, Arrival Time: 673.8960512, End Shopping Time: 704.5616710099999, End Wait Time: 704.5616710099999, End Checkout Time: 708.8116710099999
Customer Number: 334, Arrival Time: 639.3221268, End Shopping Time: 704.407240272, End Wait Time: 704.407240272, End Checkout Time: 710.4472402719999
Customer Number: 376, Arrival Time: 705.1511047, End Shopping Time: 710.01593897, End Wait Time: 710.01593897, End Checkout Time: 712.01593897
Customer Number: 365, Arrival Time: 689.7652847, End Shopping Time: 707.319956786, End Wait Time: 707.319956786, End Checkout Time: 712.4199567860001
Customer Number: 359, Arrival Time: 677.5840996, End Shopping Time: 708.5058942559999, End Wait Time: 712.7558942559999, End Checkout Time: 716.8558942559999
Customer Number: 372, Arrival Time: 702.0328601, End Shopping Time: 709.9549565899999, End Wait Time: 714.05495659, End Checkout Time: 717.30495659
Customer Number: 353, Arrival Time: 670.1080745, End Shopping Time: 708.006205163, End Wait Time: 713.106205163, End Checkout Time: 718.806205163
Customer Number: 349, Arrival Time: 660.8403955, End Shopping Time: 707.83291262, End Wait Time: 713.87291262, End Checkout Time: 719.27291262
Customer Number: 382, Arrival Time: 716.0536167, End Shopping Time: 718.151039158, End Wait Time: 718.151039158, End Checkout Time: 719.551039158
Customer Number: 378, Arrival Time: 710.2510239, End Shopping Time: 722.0556159319999, End Wait Time: 722.0556159319999, End Checkout Time: 724.6556159319999
Customer Number: 367, Arrival Time: 691.359523, End Shopping Time: 714.59095958, End Wait Time: 721.94095958, End Checkout Time: 725.59095958
Customer Number: 373, Arrival Time: 702.0329062, End Shopping Time: 718.4120414309999, End Wait Time: 722.0620414309999, End Checkout Time: 726.112041431
Customer Number: 385, Arrival Time: 720.2569198, End Shopping Time: 723.878502065, End Wait Time: 723.878502065, End Checkout Time: 726.638502065
Customer Number: 344, Arrival Time: 654.7212906, End Shopping Time: 709.029072882, End Wait Time: 719.829072882, End Checkout Time: 726.7290728820001
Customer Number: 383, Arrival Time: 717.5730109, End Shopping Time: 727.91227428, End Wait Time: 727.91227428, End Checkout Time: 731.41227428
Customer Number: 379, Arrival Time: 711.2434722, End Shopping Time: 727.41984145, End Wait Time: 727.41984145, End Checkout Time: 732.91984145
Customer Number: 374, Arrival Time: 702.266914, End Shopping Time: 727.7019265, End Wait Time: 727.7019265, End Checkout Time: 733.5019265
Customer Number: 386, Arrival Time: 722.6844924, End Shopping Time: 732.001223537, End Wait Time: 732.001223537, End Checkout Time: 734.401223537
Customer Number: 380, Arrival Time: 713.8265404, End Shopping Time: 731.873533168, End Wait Time: 731.873533168, End Checkout Time: 735.073533168
Customer Number: 389, Arrival Time: 733.067581, End Shopping Time: 734.625099156, End Wait Time: 734.625099156, End Checkout Time: 736.025099156
Customer Number: 370, Arrival Time: 696.8188652, End Shopping Time: 729.171990896, End Wait Time: 734.971990896, End Checkout Time: 739.091990896
Customer Number: 387, Arrival Time: 723.0821511, End Shopping Time: 734.89317315, End Wait Time: 734.89317315, End Checkout Time: 739.39317315
Customer Number: 375, Arrival Time: 705.1037127, End Shopping Time: 732.3927156149999, End Wait Time: 735.592715615, End Checkout Time: 740.342715615
Customer Number: 392, Arrival Time: 736.3536117, End Shopping Time: 742.537130712, End Wait Time: 742.537130712, End Checkout Time: 744.7371307120001
Customer Number: 384, Arrival Time: 719.5956957, End Shopping Time: 738.78838922, End Wait Time: 742.90838922, End Checkout Time: 746.86838922
Customer Number: 377, Arrival Time: 706.6359659, End Shopping Time: 741.166850813, End Wait Time: 741.166850813, End Checkout Time: 749.066850813
Customer Number: 368, Arrival Time: 694.2114648, End Shopping Time: 748.768438474, End Wait Time: 748.768438474, End Checkout Time: 753.1184384740001
Customer Number: 396, Arrival Time: 744.1807896, End Shopping Time: 752.363818464, End Wait Time: 752.363818464, End Checkout Time: 754.963818464
Customer Number: 371, Arrival Time: 701.0838906, End Shopping Time: 749.402115298, End Wait Time: 749.402115298, End Checkout Time: 755.362115298
Customer Number: 403, Arrival Time: 753.1460534, End Shopping Time: 757.827738932, End Wait Time: 757.827738932, End Checkout Time: 759.6277389319999
Customer Number: 394, Arrival Time: 741.582519, End Shopping Time: 754.3708966800001, End Wait Time: 754.3708966800001, End Checkout Time: 759.7708966800001
Customer Number: 391, Arrival Time: 733.9223468, End Shopping Time: 758.348916832, End Wait Time: 758.348916832, End Checkout Time: 762.388916832
Customer Number: 407, Arrival Time: 758.7208267, End Shopping Time: 763.86931666, End Wait Time: 763.86931666, End Checkout Time: 766.86931666
Customer Number: 366, Arrival Time: 690.49922, End Shopping Time: 761.956846541, End Wait Time: 761.956846541, End Checkout Time: 766.906846541
Customer Number: 399, Arrival Time: 746.7013793, End Shopping Time: 763.284707412, End Wait Time: 763.284707412, End Checkout Time: 767.584707412
Customer Number: 388, Arrival Time: 728.8319625, End Shopping Time: 763.3958466600001, End Wait Time: 763.3958466600001, End Checkout Time: 768.7158466600001
Customer Number: 401, Arrival Time: 749.2777514, End Shopping Time: 768.9010323440001, End Wait Time: 768.9010323440001, End Checkout Time: 772.5510323440001
Customer Number: 381, Arrival Time: 714.4781982, End Shopping Time: 764.619838054, End Wait Time: 769.939838054, End Checkout Time: 775.819838054
Customer Number: 395, Arrival Time: 742.0096891, End Shopping Time: 766.725880569, End Wait Time: 771.0258805689999, End Checkout Time: 777.125880569
Customer Number: 393, Arrival Time: 736.9530977, End Shopping Time: 772.0724234239999, End Wait Time: 775.7224234239999, End Checkout Time: 779.6224234239999
Customer Number: 400, Arrival Time: 748.5406981, End Shopping Time: 771.40831276, End Wait Time: 777.50831276, End Checkout Time: 782.50831276
Customer Number: 397, Arrival Time: 744.2269455, End Shopping Time: 772.4551318040001, End Wait Time: 778.3351318040001, End Checkout Time: 783.0951318040001
Customer Number: 390, Arrival Time: 733.8133783, End Shopping Time: 774.594580608, End Wait Time: 778.494580608, End Checkout Time: 783.194580608
Customer Number: 406, Arrival Time: 758.6094116, End Shopping Time: 776.9865567200001, End Wait Time: 781.7465567200001, End Checkout Time: 785.14655672
Customer Number: 408, Arrival Time: 759.5831812, End Shopping Time: 785.794027312, End Wait Time: 785.794027312, End Checkout Time: 789.944027312
Customer Number: 414, Arrival Time: 780.160334, End Shopping Time: 789.9712781000001, End Wait Time: 789.9712781000001, End Checkout Time: 793.3712781
